,ServiceName,id,Edition,Creation,Publication,Administration,Latency,Compliance,Throughput,Reliability,Availability,Documentation,Successability,Service Name,WSDL Address,Response Time,Best Practices
864,CRM1647,6718,0,2,4,1,14,89,10.5,83,56,2,56,RsomService,http://www.vbi.vt.edu/~pathport/services/wsdls/rsom.wsdl,323.5,91
865,CRM1646,6717,1,4,4,4,2.59,78,2.5,89,85,8,95,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/eutils_lite.wsdl,181.42,93
866,CRM1645,6716,2,2,3,1,2,100,29.7,80,83,57,84,QualificationWarranty,http://www.pq-verein.de/wsdl/warrantyCancel.wsdl,135,72
867,CRM1644,6715,0,0,0,4,13.33,78,15.2,73,95,9,98,EnvioSMS,http://www.ctme.deusto.es/enviarSMS/enviosms.asmx?wsdl,164.33,84
868,CRM1643,6714,0,1,4,1,6,78,10.8,73,93,6,98,GoogleSearchService,http://www.update.uu.se/~adde/mt/lib/MT/GoogleSearch.wsdl,114.67,84
869,CRM1642,6713,0,4,1,2,6.6,100,1.9,73,94,40,98,prettyseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prettyseq.wsdl,208.8,84
870,CRM1641,6712,0,1,2,2,1.32,89,10.4,60,56,37,56,GIS_CB,http://www.multispeak.org/interface/30j/16_GIS_CB.asmx?wsdl,42.15,69
871,CRM1640,6711,1,4,2,0,1032.6,78,3.3,73,51,10,51,SQLDataInterop,http://www.soapclient.com/interop/InteropB.wsdl,1122,84
872,CRM1639,6710,4,2,2,1,6,100,11,73,89,38,96,eprimer3Service,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/eprimer3.wsdl,379.6,84
873,CRM1638,6709,4,1,3,3,62.12,78,3.9,67,54,6,54,KEGG,http://soap.genome.ad.jp/KEGG.wsdl,716,82
874,CRM1637,6708,2,4,2,1,1.33,78,2.1,80,98,66,100,TNM_Gazetteer_Service,http://gisdata.usgs.net/XMLWebServices/TNM_Gazetteer_Service.asmx?wsdl,83.33,87
875,CRM1636,6707,4,2,4,3,20.32,100,10.7,67,99,88,100,WebAcsWS,http://premier.cdms.net/webACS/webACSWS.asmx?wsdl,230.91,82
876,CRM1635,6706,3,3,2,2,11.14,100,2.4,73,91,42,97,Photoserver,http://www.inphoto.cz/Service/PhotoServer.asmx?WSDL,181.43,80
877,CRM1634,6705,2,3,2,3,26,100,2.5,60,92,32,97,GeoPointService,http://ws.strikeiron.com/DnBGeoPoint?WSDL,156,69
878,CRM1633,6704,3,3,4,4,2.42,78,2.3,80,32,62,33,JSRMService,http://lqcd.jlab.org/wsdl/jsrm-glue.wsdl,74,78
879,CRM1632,6703,0,0,2,1,61.5,78,11.7,60,65,41,65,HotelsService,http://ws1.touricoholidays.com/HotelsService.asmx?wsdl,139.08,62
880,CRM1631,6702,3,4,0,0,6.67,78,11.3,73,100,8,100,GoogleSearchService,http://etna.int-evry.fr/cours/WebServices/TP_WS/Axis/TP_Google/GoogleSearch.wsdl,113,84
881,CRM1630,6701,3,2,0,1,48.34,78,16.6,73,85,2,95,Award,http://rnsdemo.rnsolutions.com/dcis/wsdl/GUIServices/DataCollection/contracts/1.2/Award.wsdl,124.67,88
882,CRM1629,6700,3,2,1,3,2.92,78,14.9,67,10,4,10,VipWebService,http://vip8prod.messe-berlin.de/vip8_1/config/webservices/VipWebService.wsdl,48.35,82
883,CRM1628,6699,1,2,1,4,5.2,100,0.7,73,100,41,100,skipseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/skipseq.wsdl,205.4,84
884,CRM1627,6698,2,2,4,2,67,100,9.3,60,85,9,95,EchoStringWSRoutingSvc,http://www.whitemesa.net/wsdl/wm_ws-rp_end.wsdl,226,69
885,CRM1626,6697,2,3,0,2,13.32,89,13.6,53,86,25,86,ProDA_WebServices,http://mahour.usc.edu/proda/WebServices.asmx?WSDL,111.08,66
886,CRM1625,6696,1,3,4,1,7.6,100,2.4,58,94,42,98,tmapService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/tmap.wsdl,206.4,75
887,CRM1624,6695,3,1,1,4,2,100,34.7,73,87,34,95,Translate,http://su.nottingham.ac.uk/~rugby/translate.wsdl,101,84
888,CRM1623,6694,4,3,1,3,7.33,78,11,73,88,2,96,GoogleSearchService,http://www.ice.urv.es:8080/packages/google/GoogleSearch.wsdl,117,84
889,CRM1622,6693,2,3,3,2,3,89,33.3,78,83,11,84,SecureLogin,http://www.vmrc.org/VMRCPortal/Global/SecureLogin.asmx?WSDL,77,89
890,CRM1621,6692,4,2,1,2,11.48,78,3.8,33,87,8,95,GSXWS,http://gsxut.apple.com/gsxws.wsdl,1036.2,59
891,CRM1620,6691,2,2,1,1,5.2,100,1.9,73,88,35,96,codcmpService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/codcmp.wsdl,240.4,84
892,CRM1619,6690,3,1,2,4,108,78,17.1,73,96,2,99,news_xml_service,http://www.newsxpc.com/news-xml-service.asmx?wsdl,213,62
893,CRM1618,6689,0,0,1,0,5.01,89,6.9,67,8,11,8,AllegroWebApiService,http://webapi.allegro.pl/uploader.php?wsdl,227.62,72
894,CRM1617,6688,4,1,2,0,49.2,100,1.9,73,90,9,96,fdolpennyService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_discrete_characters.fdolpenny.derived?wsdl,384.4,84
895,CRM1616,6687,3,1,3,2,37.5,89,11.4,67,78,3,78,AMIWebServiceService,http://www.usatlas.bnl.gov/~dladams/dial/releases/1.20/dial/dial_ws_ami/gsoap/dial_ws_ami.wsdl,186,72
896,CRM1615,6686,2,1,0,4,11.6,100,13.9,73,89,32,96,splitterService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/splitter.wsdl,257.4,84
897,CRM1614,6685,1,0,0,1,4.6,78,7.9,58,50,86,51,executor,http://www.grid.tsl.uu.se/software/super-exec/xml/executor.wsdl,151.6,75
898,CRM1613,6684,1,0,3,2,12,100,30,80,91,6,97,SerClsWSPasarelaPINPADService,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsWSPasarelaPINPAD.wsdl,200,87
899,CRM1612,6683,0,0,0,1,8.92,89,13,60,12,92,12,lmapi,http://lists.sfcg.org/soap/wsdl,106.77,69
900,CRM1611,6682,3,1,3,1,47.5,89,15.1,67,86,90,86,Cryptarithm,http://www.quisque.com/fr/chasses/crypto/crypta.asmx?WSDL,175,77
901,CRM1610,6681,3,3,2,1,13,100,36.3,80,99,3,100,Service1,http://atisdemo.mitretek.org/atisdemows/getatisdata.asmx?wsdl,80,87
902,CRM1609,6680,3,1,1,3,72.35,89,3.3,53,84,4,85,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.pepwindow?wsdl,284.13,66
903,CRM1608,6679,2,0,0,0,109.66,100,7,73,93,77,98,CBRFSearchSystem,http://www.cbr.ru/CBRFQuery/query.asmx?WSDL,842.33,84
904,CRM1607,6678,1,2,2,1,18,78,17.7,73,94,35,98,Admin,http://voservices.net/filter/ws_v2_1/admin.asmx?WSDL,152.56,80
905,CRM1606,6677,3,0,2,2,5,100,41,73,86,3,95,StockQuoteServiceService,http://piv-login2.osc.edu/axis/services/stock-wss-01?wsdl,67,84
906,CRM1605,6676,3,3,4,3,1,100,29.2,80,100,31,100,Securlogin,http://195.68.94.163:8001/WS_SecurLogin.asmx?WSDL,182,87
907,CRM1604,6675,0,2,1,2,82.7,89,2.9,53,85,11,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.charge?wsdl,290.22,66
908,CRM1603,6674,2,0,2,3,65.08,89,4.5,80,66,4,66,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=8,338,83
909,CRM1602,6673,2,1,0,1,1,100,15.9,73,95,32,98,QuoteMachine,http://quotes2.collutions.com/_vti_bin/QuoteMachine.asmx?WSDL&,129.33,84
910,CRM1601,6672,1,3,3,1,4.11,89,11,60,79,9,79,JoeGustavServerService,http://85.10.210.46:8989/joegustav/services/JoeGustavServer?wsdl,230.89,69
911,CRM1600,6671,2,1,1,4,6.6,100,15.5,73,95,42,98,diffseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/diffseq.wsdl,226.6,84
912,CRM1599,6670,1,3,4,0,45.25,78,12,60,55,91,55,PhoneNotify,http://ws.cdyne.com/notifyws/phonenotify.asmx?wsdl,86.27,69
913,CRM1598,6669,0,0,2,4,86.35,89,3.4,53,85,7,85,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_gene_finding.wobble?wsdl,303.65,66
914,CRM1597,6668,3,4,1,3,120,89,4.3,67,63,59,64,Query,http://arcweb.esri.com/services/v1/Query.wsdl,237.33,72
915,CRM1596,6667,3,0,3,3,3.28,100,7.3,67,100,83,100,Validator,http://www.softwaremaker.net/webservices/swm/validator/validator.asmx?WSDL,376.64,82
916,CRM1595,6666,4,2,0,1,56.36,89,4.2,53,90,6,90,protein_2d_structure__hmomentService,http://www.ebi.ac.uk/soaplab/services/protein_2d_structure.hmoment.derived?wsdl,243.02,66
917,CRM1594,6665,1,1,4,2,14,100,27.2,73,94,9,98,DownloadService,http://www.samsung.com/uk/support/WcmsService/DownloadService.asmx?wsdl,300,80
918,CRM1593,6664,3,3,4,0,6,100,1.1,73,95,38,98,fuzznucService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/fuzznuc.wsdl,190,84
919,CRM1592,6663,4,4,3,0,9,100,22.6,67,87,4,95,Compound1,http://mssoapinterop.org/stkv3/wsdl/Compound1.wsdl,121,83
920,CRM1591,6662,3,2,4,3,4,78,26.8,78,83,2,84,GroupsFinderService,http://www.epfl.ch/groups3.wsdl,134,89
921,CRM1590,6661,4,0,0,1,3,100,7.4,73,83,5,84,RemoteOnlineReadingWS,http://rep.oio.dk/kmd.dk/energi/xml/wsdl/2005/07/05/RemoteOnlineReadingWS.wsdl,750,87
922,CRM1589,6660,2,1,4,0,72.33,89,4.4,80,66,3,66,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=15,348.33,83
923,CRM1588,6659,4,0,2,0,6.4,100,10.2,58,96,36,99,cirdnaService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cirdna.wsdl,472.8,75
924,CRM1587,6658,2,2,1,4,1,100,13.4,73,97,12,99,HashClass,http://www.bs-byg.dk/hashclass.wsdl,564.5,84
925,CRM1586,6657,0,3,0,1,2,89,41.2,67,83,10,84,ISOcodesSOAP,http://www.siliconllama.com/services/wsdl/ISOcodesService.wsdl,82,77
926,CRM1585,6656,1,4,1,0,163,78,19.2,73,83,2,84,SZTAKI_Webster,http://szotar.sztaki.hu/webster/soaps.php%3Fwsdl,363,88
927,CRM1584,6655,0,1,1,2,14,100,27.4,73,88,11,96,DownloadService,http://www.samsung.com/mx/support/WcmsService/DownloadService.asmx?WSDL,298,80
928,CRM1583,6654,2,0,3,4,84.6,100,4.5,58,95,9,96,CotizadorService,http://www.lacaja.com.ar/wstst/services/Cotizador/wsdl/Cotizador.wsdl,787.47,75
929,CRM1582,6653,4,3,0,0,24.2,78,4.3,73,51,6,51,POCP SOAP Interface,http://pocp.redspider.co.nz/soap.php?wsdl,374.6,84
930,CRM1581,6652,3,4,4,4,0.67,78,10.4,67,88,95,96,XigniteGE,http://www.xignite.com/xGE.asmx?wsdl,374,77
931,CRM1580,6651,0,2,1,0,122.5,89,13.1,78,72,3,72,GetPersonInfoService,http://oscar.snapps.com/portal.nsf/GetPersonInfo?WSDL,632,89
932,CRM1579,6650,0,4,1,0,133.43,67,5.2,73,56,31,58,WebStoreService,http://www.west-wind.com/webstoresandbox/service/WebStoreConsumerService.asmx?WSDL,251.07,80
933,CRM1578,6649,4,1,1,2,5.4,100,15.6,58,99,40,100,cpgplotService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cpgplot.wsdl,221.8,75
934,CRM1577,6648,4,2,4,1,43.3,100,2.9,73,91,90,97,CasGroups,http://galex.stsci.edu/casjobs/CasGroups.asmx?WSDL,80.4,84
935,CRM1576,6647,0,1,1,4,59.4,100,0.9,67,98,7,99,prettyseqService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.prettyseq.derived?wsdl,298.2,82
936,CRM1575,6646,2,1,2,2,37,67,12.6,73,86,11,86,CustomersList,http://samples.gotdotnet.com/quickstart/winforms/Samples/Data/WebServiceBinding/CS/SimpleCustomersWebService.asmx?WSDL,509.5,88
937,CRM1574,6645,3,4,2,3,2.71,78,7.9,73,91,94,97,SearchEngine,http://webservice.est.co.jp/zipcode/SearchEngine.asmx?WSDL,405.14,80
938,CRM1573,6644,4,1,2,3,12,89,21,67,83,37,84,wsdl,http://sugartech.co.za/soap/wsdlserver.php?wsdl,191,72
939,CRM1572,6643,3,2,4,0,42,78,16.3,67,90,35,97,ADQLTranslator,http://openskyquery.net/ADQLTranslator/ADQLTrans.asmx?wsdl,84.25,72
940,CRM1571,6642,2,4,3,2,2.25,89,9.1,73,78,10,79,Rss_Upload,http://www.ras.ru/RSS_upload.asmx?WSDL,240.25,80
941,CRM1570,6641,1,3,1,2,31.8,89,3,83,51,7,52,WaterService,http://www.vbi.vt.edu/~pathport/services/wsdls/water.wsdl,1918.4,91
942,CRM1569,6640,3,2,0,0,157.5,89,1.6,73,66,6,67,BlastbtService,http://staff.vbi.vt.edu/pathport/services/wsdls/clusterblast.wsdl,3439.83,75
943,CRM1568,6639,2,1,4,3,2,89,21.3,73,86,59,86,MSInfoService,http://www.eggheadcafe.com/webservices/msinfoservice/msinfoservice.asmx?wsdl,125.5,84
944,CRM1567,6638,4,1,0,3,23.14,78,0.8,67,93,7,98,wsReqSender,http://www.zhd.ru/WEBServices/WSRequests.asmx?WSDL,4740.76,82
945,CRM1566,6637,0,3,4,2,85.31,89,0.7,53,82,7,83,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaevalpair?wsdl,338.74,66
946,CRM1565,6636,2,1,4,4,2.3,89,7.6,67,67,41,68,LM_GIS,http://www.multispeak.org/interface/30j/30_LM_GIS.asmx?wsdl,42.7,72
947,CRM1564,6635,0,2,0,1,9.75,100,1.7,58,88,4,96,ChebiWebServiceService,http://www.ebi.ac.uk/webservices/chebi/webservice?wsdl,188.25,75
948,CRM1563,6634,1,4,0,1,6.33,78,11.3,73,86,1,95,GoogleSearchService,http://theblackonion.iespana.es/mt/lib/mt/googlesearch.wsdl,114,84
949,CRM1562,6633,0,3,3,3,0.74,78,11.8,60,91,95,97,ComputeDateTimeSpan,http://www.wwv-it.com/DateTimeSpan/ComputeDateTimeSpan.asmx?wsdl,138.68,79
950,CRM1561,6632,3,1,4,3,3,78,21.3,73,71,4,72,XarayaSoap,http://esavo.esa.int/ws.php?wsdl,37,84
951,CRM1560,6631,4,4,4,3,4.83,89,9.2,83,46,2,46,DistanceService,http://webservices.imacination.com/distance/Distance.jws?wsdl,116.33,91
952,CRM1559,6630,1,0,4,3,39.4,100,0.9,67,91,12,97,pasteseqService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.pasteseq.derived?wsdl,280.6,82
953,CRM1558,6629,2,2,3,0,62.75,89,7.5,67,78,11,78,FXWSService,http://www.newyorkfed.org/markets/fxrates/WebService/v1_0/FXWS.wsdl,393.25,72
954,CRM1557,6628,0,1,4,4,23.7,89,5.6,73,67,5,68,NavFunctions,http://www.bitstorm.com/WSNavFunctions/NavFunctions.asmx?wsdl,65,84
955,CRM1556,6627,4,1,4,1,21,89,31.6,80,99,42,100,Statistics,http://www.strikeiron.com/scripts/statistics.asmx?wsdl,65,65
956,CRM1555,6626,2,4,1,2,2.25,89,10.7,73,78,5,78,countryip,http://www.senzaspam.com/countryip.asmx?WSDL,258.5,84
957,CRM1554,6625,0,0,0,0,79.6,89,3.4,53,85,4,85,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_distance_matrix.fneighbor?wsdl,301.17,66
958,CRM1553,6624,1,1,2,2,0.73,78,8.6,67,93,88,98,XigniteReleases,http://www.xignite.com/xreleases.asmx?WSDL,438,77
959,CRM1552,6623,1,1,3,4,2.5,100,17.1,73,94,1,98,SentencesService,http://wortschatz.uni-leipzig.de/axis/services/Sentences?wsdl,148,80
960,CRM1551,6622,2,3,3,4,1,100,4.7,80,97,65,98,HelloService,http://server.ics.lu.se/erdis/student1/Hello.asmx?wsdl,4098,87
961,CRM1550,6621,1,0,0,0,1,89,26.9,83,83,2,84,ServicioSuma,http://petra.euitio.uniovi.es/%7Elabra/ws/suma.php?wsdl,303,91
962,CRM1549,6620,4,2,2,4,3.5,33,4.5,78,94,11,95,Interop,http://mssoapinterop.org/stk/LoggedInterop1999.wsdl,130.33,89
963,CRM1548,6619,0,1,2,1,13.36,50,8.7,78,38,9,39,demoService,http://www.4s4c.com/wsdl/demo2.wsdl,171.68,89
964,CRM1547,6618,2,0,1,1,4,100,13.8,73,83,62,84,SMART,http://smart.embl.de/webservice/SMART_webservice.wsdl,448,75
965,CRM1546,6617,0,0,3,2,2.5,50,8.5,83,73,63,73,lu,http://www.cs.fsu.edu/~engelen/lu.wsdl,107.83,91
966,CRM1545,6616,3,3,0,3,1.5,78,2.1,73,95,6,99,MathService,http://www.dotnetjunkies.com/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?WSDL,38,84
967,CRM1544,6615,0,0,1,1,7,89,1.9,73,84,3,85,WemCarts,http://www.alapage.com/webservices/putcartSoap.php?wsdl,254,75
968,CRM1543,6614,3,1,1,1,1.2,78,18.9,73,89,36,96,UnitConversions,http://psg.synergex.com/WebServices/UnitConversions.asmx?wsdl,126.4,84
969,CRM1542,6613,0,3,3,2,74.5,78,8,73,86,91,86,Postcode_x0020_Finder,http://www.tarrantit.com/tarrantit/Pcode.asmx?wsdl,246,80
970,CRM1541,6612,3,0,1,4,0.98,100,13.6,67,91,62,97,HR-XML_x0020_Validation_x0020__x0028_2004-08_x0020_release_x0029_,http://testbed.hr-xml.org/validate200408withWebForms.asmx?WSDL,121.91,77
971,CRM1540,6611,4,3,3,4,42,78,16.6,73,99,94,100,ICD9Drug,http://www.webservicex.com/icd9drug.asmx?WSDL,143,84
972,CRM1539,6610,3,1,2,3,1,78,1.5,73,100,90,100,K4TAirSellWS,http://ws.keyfortravel.com/webservices/K4TAirSell.asmx?wsdl,212.5,80
973,CRM1538,6609,1,4,1,2,13.33,67,7.8,73,65,3,66,w_invoicereceipt,http://www.invoice4u.co.il/Public/w_invoicereceipt.asmx?wsdl,330.5,84
974,CRM1537,6608,4,1,4,0,6.8,100,1,73,99,41,100,prettyseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prettyseq.wsdl,188.8,84
975,CRM1536,6607,2,1,3,1,6,89,28.4,80,92,8,97,HoroscopeService,http://groups.sims.berkeley.edu/usable-accessibility/CLASS_GODZODIACK/Godzodiack.wsdl,113,87
976,CRM1535,6606,1,1,2,0,50.33,78,3.4,80,88,11,88,PopulationWS,http://www.abundanttech.com/WebServices/Population/population.asmx?wsdl,253.33,83
977,CRM1534,6605,1,3,0,2,68.87,89,3.2,53,86,7,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.descseq?wsdl,277.78,66
978,CRM1533,6604,1,2,0,1,1,78,13.1,80,92,39,97,SendSMSWorld,http://www.webservicex.com/sendsmsworld.asmx?WSDL,252,87
979,CRM1532,6603,1,1,3,3,16.35,78,7.9,73,63,92,64,DPCWS,http://www.dis.h.u-tokyo.ac.jp/webservices/dpcsearch.asmx?WSDL,285.14,80
980,CRM1531,6602,1,3,2,4,10,89,16.9,67,83,4,84,QueryWebserviceService,http://www.geocodeamerica.com/query_webservice/service.wsdl,144,82
981,CRM1530,6601,3,1,2,0,24.98,78,5.1,67,13,37,13,otoMotoWebApi,http://otomoto.wp.pl/webapi/server.php?wsdl,327.13,72
982,CRM1529,6600,2,2,0,4,6,89,15,67,83,36,84,flights,http://www.travelmatic.biz/webservices/flightAvailWs.php?wsdl,404,72
983,CRM1528,6599,3,0,1,3,7.83,78,7,67,91,4,91,DimeInterop,http://www.mssoapinterop.org/stkV3/dime/dime-rpc.wsdl,123,66
984,CRM1527,6598,1,0,4,1,3.8,89,5.1,83,34,7,35,EMEP_SERVER,http://www.pecesama.net/emep/ws/emep_server.php?wsdl,378.5,91
985,CRM1526,6597,3,2,0,3,73.74,89,6.4,53,71,5,71,AnalysisWSGowlabImplService,http://www.ebi.ac.uk/soaplab/wsdl/gowlab__echo.wsdl,238.09,66
986,CRM1525,6596,4,0,2,3,29.74,78,9.2,67,56,3,57,CRMTeeTimeAPI,http://www.golffacility.com/api/crmteetimeapi.asmx?wsdl,171.47,77
987,CRM1524,6595,2,4,0,0,30,100,24.5,73,85,11,95,locationRouting,http://hle.htzpartners.com/locationSearch/locationRouting.asmx?wsdl,117,80
988,CRM1523,6594,1,4,3,2,6.2,100,2.2,73,93,31,98,whichdbService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/whichdb.wsdl,225.2,84
989,CRM1522,6593,0,3,1,3,1,100,20.6,58,100,4,100,DistanceService,http://dist.netpas.net/NPService/services/DistanceServiceSOAP?WSDL,252,75
990,CRM1521,6592,1,4,2,2,64,78,10.4,73,93,38,98,BarCode,http://www.webservicex.com/barcode.asmx?WSDL,512,84
991,CRM1520,6591,4,3,1,4,1,100,30.7,67,99,40,100,Measurement,http://www.v-tis.net/VtisFluid/Measurement.asmx?wsdl,109,82
992,CRM1519,6590,2,0,4,4,1.75,78,4.7,73,92,4,97,WebSitePulseService,http://www2.websitepulse.com/wsdl/wsp.wsdl,184.75,84
993,CRM1518,6589,4,4,3,2,9,89,23.9,83,83,67,84,finnwordsService,http://www.nickhodge.com/nhodge/finnwords/finnwords.wsdl,323,91
994,CRM1517,6588,1,1,3,1,5.5,100,20.2,80,71,2,72,timetabling,http://covarm.tvu.ac.uk/timetabling/wsdl/timetablingSOAP.wsdl,159.5,78
995,CRM1516,6587,1,1,1,4,5.8,100,16.2,73,92,35,97,sirnaService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/sirna.wsdl,209.6,84
996,CRM1515,6586,2,1,4,1,37.92,78,2.6,67,56,58,58,erez2,http://images1.bonhams.com/erez2/erez?cmd=expand&vtl=soap/erez2.wsdl,174.77,82
997,CRM1514,6585,3,2,2,1,6.6,100,13.5,73,89,42,96,matcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/matcher.wsdl,304.8,84
998,CRM1513,6584,1,3,1,3,1,78,20.1,58,90,10,97,DealerLocator,http://ws.toyota.com/DLWS/services/DealerLocatorSoap?wsdl,163,75
999,CRM1512,6583,4,2,3,4,7.2,100,0.9,58,98,41,100,chargeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/charge.wsdl,213.2,75
1000,CRM1511,6582,0,1,3,2,1,78,18.2,73,89,57,96,registeronline,http://ws.custcon.com/rol.asmx?wsdl,139,84
1001,CRM1510,6581,4,1,3,4,2092.5,89,2.4,60,56,11,57,testService,http://webservices.inbox.cc/test.cfc?WSDL,2987,69
1002,CRM1509,6580,3,0,3,0,9.2,100,14.6,58,98,42,100,pepwheelService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pepwheel.wsdl,224.8,75
1003,CRM1508,6579,3,2,1,0,2.1,78,4.4,73,91,64,97,SaraGridService,http://poc.vl-e.nl/events/poc-ws-induction-20060221/SaraGridServiceLCG.wsdl,372.7,87
1004,CRM1507,6578,2,3,2,0,12,89,24.6,83,83,61,84,WhoisService,http://www.flash-db.com/services/ws/flashWhois.wsdl,136,91
1005,CRM1506,6577,3,4,1,4,59,89,14,83,83,64,84,MAGGIE,http://www-iepm.slac.stanford.edu/tools/soap/wsdl/old/maggie.wsdl,996,91
1006,CRM1505,6576,1,2,4,3,15.47,89,22.6,67,91,92,97,FileService,http://www.leadtools.net/Services/FileService/FileService.asmx?wsdl,69.71,58
1007,CRM1504,6575,0,3,4,4,15,78,2.1,50,92,1,97,TraceFinder3BPService,http://140.115.51.161:8080/bpelengine/services/TraceFinder3BP?wsdl,629,66
1008,CRM1503,6574,4,4,3,4,4.84,100,18.1,73,91,65,92,AddressManager,http://www.arcwebservices.com/services/v2006/AddressManager.wsdl,150.17,80
1009,CRM1502,6573,0,4,2,2,270,89,16.9,73,86,93,86,LocalTime,http://www.ripedev.com/webservices/LocalTime.asmx?WSDL,346.5,84
1010,CRM1501,6572,3,0,1,0,6.23,100,11.8,67,100,6,100,AtcoResDirect,http://resdev.atcosoftware.net/ian/ws/directbook.asmx?WSDL,188.31,77
1011,CRM1500,6571,4,0,1,0,5.33,89,9.4,53,95,9,96,LowRPCService,http://ems.eurostep.fi:8080/SABLE/services/SABLE.LOWDAI.RPC?wsdl,194.59,66
1012,CRM1499,6570,4,2,3,0,3,78,13.3,73,86,37,86,VideoGamesFinder,http://www.xmlme.com/WSVideoGames.asmx?WSDL,96.5,84
1013,CRM1498,6569,1,2,0,2,1236,100,8.2,67,94,5,98,BGTBoundaryGeocoder,http://www.bgtboundarygeocoder.state.pa.us/BGTBoundaryGeocoder/BGTBoundaryGeocoder.asmx?WSDL,1284,82
1014,CRM1497,6568,3,3,0,1,6.2,100,1.9,73,92,40,97,unionService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/union.wsdl,204.4,84
1015,CRM1496,6567,1,0,2,3,2,100,34.2,67,93,7,98,guidissue,http://www.sfuma.it/flashfoos/guidissue.asmx?WSDL,103,85
1016,CRM1495,6566,2,2,2,3,1,100,40.1,73,86,10,95,RegisterResearchServices,http://www.oclc.org/research/projects/termservices/OfficeServices/RegisterResearchServices.asmx?wsdl,57,84
1017,CRM1494,6565,1,4,3,4,55.25,78,12.1,73,87,8,95,WSDLInteropTestDocLitService,http://www.mssoapinterop.org/asmx/WSDL/WSDLInteropTestDocLitService.wsdl,180,80
1018,CRM1493,6564,0,4,2,0,5.12,89,6.1,73,62,6,63,ExampleService,http://trans.nict.go.jp/axis/services/ExampleService?wsdl,242.5,75
1019,CRM1492,6563,1,1,1,1,3,89,26.5,83,83,4,84,Calendar,http://www.stgregorioschurchdc.org/wsdl/Calendar.wsdl,298,91
1020,CRM1491,6562,2,3,0,1,75,78,10.7,73,86,7,86,RetrieveSingleRegistrationManager,http://www.regonline.com/webservices/RetrieveSingleRegistration.asmx?WSDL,146.5,84
1021,CRM1490,6561,3,0,2,4,6,100,11.1,58,95,5,98,TWS-DS,http://www.trustedwebservices.org/trustedx/downloads/DigitalSignature.wsdl,963,57
1022,CRM1489,6560,1,3,2,0,1,89,28.3,60,96,88,99,interop2C,http://www.cs.fsu.edu/~engelen/interop2C_2.wsdl,95,79
1023,CRM1488,6559,4,0,2,2,32.5,78,7.1,67,89,12,96,MarketSeg,http://webservices.seek.com.au/MarketSegment.asmx?wsdl,328,77
1024,CRM1487,6558,4,4,1,4,1.4,89,3.9,58,89,59,96,SiteFetchService,http://arestestsite.communityzero.com/ws/api/Session.wsdl,319.2,69
1025,CRM1486,6557,0,2,2,2,2.5,78,9.7,73,86,87,86,Calculator,http://webservices.iter.dk/calculator.asmx?wsdl,421,84
1026,CRM1485,6556,0,2,0,3,1.5,100,3,73,99,95,100,XmlSelect,http://copyws.cendant.com/B2BGateway/service/XMLSelect?WSDL,173.88,87
1027,CRM1484,6555,1,2,4,2,5,89,16.8,83,83,8,84,BankValSOAP,http://www.unifiedsoftware.co.uk/BankVal.wsdl,358,93
